,age,job,marital,education,default,balance,housing,loan,contact,day,month,previous,poutcome,y
337,53,technician,married,secondary,no,56.0,yes,yes,unknown,5,may,0,unknown,no
338,51,administrative,single,secondary,yes,-2.0,no,no,unknown,5,may,0,unknown,no
339,32,services,single,secondary,no,121.0,yes,no,unknown,5,may,0,unknown,no
340,41,blue-collar,single,secondary,no,842.0,yes,no,unknown,5,may,0,unknown,no
341,43,management,divorced,secondary,no,693.0,yes,no,unknown,5,may,0,unknown,no
342,40,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,5,may,0,unknown,no
343,50,blue-collar,married,primary,no,1533.0,yes,no,unknown,5,may,0,unknown,no
344,34,management,married,tertiary,no,46.0,yes,no,unknown,5,may,0,unknown,no
345,53,services,married,unknown,no,18.0,no,no,unknown,5,may,0,unknown,no
346,45,technician,married,secondary,no,44.0,yes,no,unknown,5,may,0,unknown,no
347,39,blue-collar,married,primary,no,-100.0,yes,no,unknown,5,may,0,unknown,no
348,44,services,married,tertiary,no,510.0,yes,no,unknown,5,may,0,unknown,no
349,55,management,married,tertiary,no,685.0,yes,no,unknown,5,may,0,unknown,no
350,46,management,single,tertiary,no,187.0,yes,no,unknown,5,may,0,unknown,no
351,45,blue-collar,married,secondary,no,66.0,yes,no,unknown,5,may,0,unknown,no
352,34,administrative,married,secondary,no,560.0,yes,no,unknown,5,may,0,unknown,no
353,36,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,0,unknown,no
354,59,unknown,divorced,unknown,no,27.0,no,no,unknown,5,may,0,unknown,no
355,31,administrative,single,secondary,no,12.0,yes,no,unknown,5,may,0,unknown,no
356,44,blue-collar,single,secondary,no,34.0,yes,no,unknown,5,may,0,unknown,no
357,33,entrepreneur,single,tertiary,no,1068.0,yes,no,unknown,5,may,0,unknown,no
358,40,blue-collar,married,secondary,no,211.0,yes,no,unknown,5,may,0,unknown,no
359,46,administrative,single,tertiary,no,377.0,yes,no,unknown,5,may,0,unknown,no
360,48,management,married,tertiary,no,263.0,yes,no,unknown,5,may,0,unknown,no
361,42,services,married,secondary,no,1263.0,yes,no,unknown,6,may,0,unknown,no
362,27,services,married,secondary,no,8.0,yes,no,unknown,6,may,0,unknown,no
363,48,administrative,married,secondary,no,126.0,yes,yes,unknown,6,may,0,unknown,no
364,59,administrative,married,secondary,no,230.0,yes,no,unknown,6,may,0,unknown,no
365,46,technician,married,tertiary,no,841.0,yes,no,unknown,6,may,0,unknown,no
366,38,administrative,divorced,secondary,no,308.0,yes,no,unknown,6,may,0,unknown,no
367,43,management,divorced,tertiary,no,1.0,yes,no,unknown,6,may,0,unknown,no
368,38,administrative,divorced,tertiary,no,86.0,yes,no,unknown,6,may,0,unknown,no
369,23,student,single,secondary,no,157.0,yes,no,unknown,6,may,0,unknown,no
370,34,services,married,secondary,no,22.0,yes,no,unknown,6,may,0,unknown,no
371,38,administrative,married,secondary,no,46.0,yes,yes,unknown,6,may,0,unknown,no
372,37,blue-collar,married,secondary,no,1293.0,no,no,unknown,6,may,0,unknown,no
373,25,administrative,single,secondary,no,122.0,yes,no,unknown,6,may,0,unknown,no
374,48,blue-collar,married,unknown,no,131.0,yes,no,unknown,6,may,0,unknown,no
375,49,blue-collar,single,secondary,no,143.0,yes,no,unknown,6,may,0,unknown,no
376,38,administrative,single,secondary,no,393.0,no,no,unknown,6,may,0,unknown,no
377,43,blue-collar,married,primary,no,98.0,yes,no,unknown,6,may,0,unknown,no
378,33,management,married,tertiary,no,0.0,yes,no,unknown,6,may,0,unknown,no
379,55,blue-collar,married,secondary,no,224.0,yes,no,unknown,6,may,0,unknown,no
380,38,blue-collar,married,secondary,no,757.0,yes,no,unknown,6,may,0,unknown,no
381,49,services,married,secondary,no,245.0,yes,yes,unknown,6,may,0,unknown,no
382,40,management,married,secondary,no,8486.0,no,no,unknown,6,may,0,unknown,no
383,43,administrative,married,unknown,no,350.0,no,no,unknown,6,may,0,unknown,no
384,38,blue-collar,married,secondary,no,20.0,yes,no,unknown,6,may,0,unknown,no
385,58,services,married,secondary,no,1667.0,yes,yes,unknown,6,may,0,unknown,no
386,57,technician,married,unknown,no,345.0,yes,no,unknown,6,may,0,unknown,no
387,32,unemployed,married,secondary,no,10.0,yes,no,unknown,6,may,0,unknown,no
388,56,management,married,tertiary,no,830.0,yes,yes,unknown,6,may,0,unknown,yes
389,58,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6,may,0,unknown,no
390,60,retired,divorced,secondary,no,545.0,yes,no,unknown,6,may,0,unknown,yes
391,37,technician,married,tertiary,no,8730.0,yes,no,unknown,6,may,0,unknown,no
392,46,technician,divorced,tertiary,no,477.0,yes,no,unknown,6,may,0,unknown,no
393,27,administrative,married,secondary,no,4.0,yes,no,unknown,6,may,0,unknown,no
394,43,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6,may,0,unknown,no
395,32,technician,single,secondary,no,0.0,yes,yes,unknown,6,may,0,unknown,no
396,40,administrative,single,secondary,no,263.0,yes,no,unknown,6,may,0,unknown,no
397,38,administrative,married,secondary,no,1.0,no,no,unknown,6,may,0,unknown,no
398,34,blue-collar,married,secondary,no,283.0,no,yes,unknown,6,may,0,unknown,no
399,47,blue-collar,married,primary,no,206.0,yes,no,unknown,6,may,0,unknown,no
400,42,housemaid,married,primary,no,17.0,yes,no,unknown,6,may,0,unknown,no
401,48,technician,married,secondary,no,141.0,yes,yes,unknown,6,may,0,unknown,no
402,29,self-employed,single,tertiary,no,16.0,yes,no,unknown,6,may,0,unknown,no
403,50,services,married,secondary,no,206.0,yes,no,unknown,6,may,0,unknown,no
404,52,technician,married,unknown,no,7.0,no,no,unknown,6,may,0,unknown,no
405,50,management,married,tertiary,no,0.0,no,no,unknown,6,may,0,unknown,no
406,58,retired,married,tertiary,no,0.0,no,no,unknown,6,may,0,unknown,no
407,46,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6,may,0,unknown,no
408,38,technician,married,secondary,no,284.0,yes,no,unknown,6,may,0,unknown,no
409,46,blue-collar,married,secondary,no,1660.0,yes,no,unknown,6,may,0,unknown,no
410,32,services,single,secondary,no,406.0,yes,no,unknown,6,may,0,unknown,no
411,51,blue-collar,married,primary,no,230.0,yes,no,unknown,6,may,0,unknown,no
412,39,administrative,single,secondary,no,-25.0,yes,no,unknown,6,may,0,unknown,no
413,48,administrative,married,secondary,no,182.0,yes,no,unknown,6,may,0,unknown,no
414,36,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,0,unknown,no
415,34,administrative,divorced,secondary,no,67.0,yes,no,unknown,6,may,0,unknown,no
416,40,technician,married,secondary,no,77.0,no,no,unknown,6,may,0,unknown,no
417,43,unemployed,married,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
418,52,blue-collar,divorced,primary,no,55.0,yes,yes,unknown,6,may,0,unknown,no
419,33,technician,married,secondary,yes,72.0,yes,no,unknown,6,may,0,unknown,no
420,49,management,single,tertiary,no,163.0,yes,no,unknown,6,may,0,unknown,no
421,32,management,single,tertiary,no,151.0,yes,no,unknown,6,may,0,unknown,no
422,39,administrative,single,secondary,no,113.0,yes,no,unknown,6,may,0,unknown,no
423,40,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
424,38,technician,single,tertiary,no,9.0,yes,no,unknown,6,may,0,unknown,no
425,43,management,married,secondary,no,375.0,yes,no,unknown,6,may,0,unknown,no
426,39,services,married,secondary,no,1142.0,yes,no,unknown,6,may,0,unknown,no
427,54,blue-collar,married,primary,no,2102.0,yes,no,unknown,6,may,0,unknown,no
428,38,technician,single,tertiary,no,4325.0,yes,no,unknown,6,may,0,unknown,no
429,40,blue-collar,married,secondary,no,217.0,yes,no,unknown,6,may,0,unknown,no
430,55,administrative,married,secondary,no,131.0,yes,no,unknown,6,may,0,unknown,no
431,42,management,married,tertiary,no,1680.0,yes,no,unknown,6,may,0,unknown,no
432,39,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
433,40,blue-collar,married,primary,no,46.0,yes,no,unknown,6,may,0,unknown,no
434,32,blue-collar,married,secondary,no,320.0,yes,no,unknown,6,may,0,unknown,no
435,55,administrative,married,secondary,no,183.0,yes,no,unknown,6,may,0,unknown,no
436,45,blue-collar,married,secondary,no,39.0,no,no,unknown,6,may,0,unknown,no
437,35,management,single,tertiary,no,560.0,yes,no,unknown,6,may,0,unknown,no
438,58,technician,divorced,secondary,no,469.0,no,no,unknown,6,may,0,unknown,no
439,35,administrative,married,secondary,no,530.0,yes,no,unknown,6,may,0,unknown,no
440,49,services,married,primary,no,61.0,yes,no,unknown,6,may,0,unknown,no
441,34,technician,single,tertiary,no,242.0,yes,no,unknown,6,may,0,unknown,no
442,36,blue-collar,married,secondary,no,139.0,yes,no,unknown,6,may,0,unknown,no
443,24,self-employed,single,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
444,34,technician,married,secondary,no,367.0,yes,no,unknown,6,may,0,unknown,no
445,51,administrative,divorced,secondary,no,228.0,yes,no,unknown,6,may,0,unknown,no
446,39,technician,single,unknown,no,45248.0,yes,no,unknown,6,may,0,unknown,yes
447,50,self-employed,married,unknown,no,-84.0,yes,no,unknown,6,may,0,unknown,no
448,32,services,single,secondary,no,310.0,yes,no,unknown,6,may,0,unknown,no
449,42,blue-collar,married,unknown,no,132.0,yes,no,unknown,6,may,0,unknown,no
450,50,technician,married,secondary,no,797.0,yes,no,unknown,6,may,0,unknown,no
451,40,services,married,secondary,no,71.0,no,no,unknown,6,may,0,unknown,no
452,46,management,divorced,unknown,no,2.0,yes,no,unknown,6,may,0,unknown,no
453,37,management,married,tertiary,no,231.0,yes,yes,unknown,6,may,0,unknown,no
454,34,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6,may,0,unknown,no
455,44,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6,may,0,unknown,no
456,40,administrative,single,secondary,no,-109.0,yes,yes,unknown,6,may,0,unknown,no
457,37,technician,married,secondary,no,1.0,yes,no,unknown,6,may,0,unknown,yes
458,33,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6,may,0,unknown,no
459,35,blue-collar,married,secondary,no,89.0,yes,no,unknown,6,may,0,unknown,no
460,58,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6,may,0,unknown,no
461,39,blue-collar,married,primary,no,0.0,yes,no,unknown,6,may,0,unknown,no
462,43,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6,may,0,unknown,no
463,39,unemployed,married,primary,no,408.0,yes,no,unknown,6,may,0,unknown,no
464,36,services,single,primary,no,58.0,yes,no,unknown,6,may,0,unknown,no
465,57,retired,single,secondary,no,1640.0,no,yes,unknown,6,may,0,unknown,no
466,36,administrative,single,secondary,no,20.0,yes,no,unknown,6,may,0,unknown,no
467,50,blue-collar,married,primary,no,71.0,yes,no,unknown,6,may,0,unknown,no
468,55,blue-collar,married,secondary,no,52.0,yes,no,unknown,6,may,0,unknown,no
469,44,self-employed,married,tertiary,no,292.0,yes,no,unknown,6,may,0,unknown,no
470,44,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,0,unknown,no
471,39,housemaid,single,primary,no,109.0,yes,no,unknown,6,may,0,unknown,no
472,46,blue-collar,married,unknown,no,1044.0,yes,no,unknown,6,may,0,unknown,no
473,39,blue-collar,married,secondary,no,983.0,yes,no,unknown,6,may,0,unknown,no
474,34,administrative,married,secondary,no,869.0,no,no,unknown,6,may,0,unknown,yes
475,40,blue-collar,married,primary,no,668.0,yes,no,unknown,6,may,0,unknown,no
476,50,management,married,tertiary,no,964.0,yes,no,unknown,6,may,0,unknown,no
477,31,management,single,secondary,no,301.0,yes,no,unknown,6,may,0,unknown,no
478,37,administrative,single,secondary,no,140.0,yes,no,unknown,6,may,0,unknown,no
479,39,management,single,secondary,no,1877.0,yes,no,unknown,6,may,0,unknown,no
480,51,blue-collar,married,primary,no,1127.0,yes,no,unknown,6,may,0,unknown,no
481,41,technician,married,secondary,no,871.0,yes,no,unknown,6,may,0,unknown,no
482,41,technician,married,secondary,no,767.0,yes,yes,unknown,6,may,0,unknown,no
483,43,blue-collar,married,secondary,no,0.0,no,no,unknown,6,may,0,unknown,no
484,30,services,single,secondary,no,209.0,yes,no,unknown,6,may,0,unknown,no
485,54,management,divorced,primary,no,0.0,no,no,unknown,6,may,0,unknown,no
486,43,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6,may,0,unknown,no
487,59,management,divorced,tertiary,no,-76.0,yes,yes,unknown,6,may,0,unknown,no
488,47,technician,married,unknown,no,178.0,yes,no,unknown,6,may,0,unknown,no
489,40,blue-collar,married,primary,no,-66.0,yes,no,unknown,6,may,0,unknown,no
490,32,technician,married,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
491,29,blue-collar,married,secondary,no,1.0,yes,no,unknown,6,may,0,unknown,no
492,36,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
493,55,unemployed,married,tertiary,no,5345.0,no,no,unknown,6,may,0,unknown,no
494,30,blue-collar,divorced,secondary,no,-209.0,yes,no,unknown,6,may,0,unknown,no
495,39,administrative,single,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
496,39,blue-collar,divorced,secondary,no,42.0,yes,no,unknown,6,may,0,unknown,no
497,50,blue-collar,divorced,secondary,no,41.0,yes,no,unknown,6,may,0,unknown,no
498,44,blue-collar,married,secondary,no,-99.0,yes,no,unknown,6,may,0,unknown,no
499,37,technician,single,secondary,no,17.0,yes,no,unknown,6,may,0,unknown,no
500,46,administrative,married,primary,no,276.0,yes,yes,unknown,6,may,0,unknown,no
501,32,technician,single,unknown,no,-170.0,no,no,unknown,6,may,0,unknown,no
502,37,management,single,tertiary,no,230.0,yes,yes,unknown,6,may,0,unknown,no
503,29,blue-collar,married,secondary,no,9.0,yes,no,unknown,6,may,0,unknown,no
504,41,blue-collar,married,secondary,no,946.0,yes,no,unknown,6,may,0,unknown,no
505,45,blue-collar,married,primary,no,1297.0,yes,no,unknown,6,may,0,unknown,no
506,57,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,0,unknown,no
507,48,blue-collar,single,secondary,no,44.0,yes,no,unknown,6,may,0,unknown,no
508,60,retired,married,secondary,yes,15.0,no,no,unknown,6,may,0,unknown,no
509,26,administrative,single,secondary,no,712.0,yes,no,unknown,6,may,0,unknown,no
510,58,retired,married,secondary,no,5435.0,yes,no,unknown,6,may,0,unknown,no
511,34,administrative,married,secondary,no,507.0,yes,no,unknown,6,may,0,unknown,no
512,55,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6,may,0,unknown,yes
513,41,blue-collar,married,primary,no,0.0,yes,yes,unknown,6,may,0,unknown,no
514,50,management,divorced,secondary,no,1716.0,yes,no,unknown,6,may,0,unknown,no
515,49,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6,may,0,unknown,no
516,44,administrative,married,unknown,no,40.0,no,yes,unknown,6,may,0,unknown,no
517,44,blue-collar,married,primary,no,148.0,yes,no,unknown,6,may,0,unknown,no
518,31,technician,married,secondary,no,17.0,yes,yes,unknown,6,may,0,unknown,no
519,34,blue-collar,single,tertiary,no,1011.0,yes,no,unknown,6,may,0,unknown,no
520,46,management,single,unknown,no,1527.0,yes,no,unknown,6,may,0,unknown,no
521,42,management,married,tertiary,no,744.0,no,no,unknown,6,may,0,unknown,no
522,52,administrative,married,secondary,no,484.0,yes,no,unknown,6,may,0,unknown,no
523,43,blue-collar,married,secondary,yes,-7.0,no,no,unknown,8,may,0,unknown,no
524,29,management,single,tertiary,no,0.0,yes,no,unknown,6,may,0,unknown,no
525,53,retired,married,primary,no,136.0,yes,no,unknown,6,may,0,unknown,no
526,43,blue-collar,married,secondary,no,1335.0,yes,no,unknown,6,may,0,unknown,no
527,38,management,married,secondary,no,517.0,yes,no,unknown,6,may,0,unknown,no
528,46,management,married,tertiary,no,459.0,yes,no,unknown,6,may,0,unknown,no
529,48,management,divorced,unknown,no,549.0,yes,no,unknown,6,may,0,unknown,no
530,30,administrative,divorced,secondary,no,83.0,yes,yes,unknown,6,may,0,unknown,no
531,44,blue-collar,married,primary,no,213.0,no,no,unknown,6,may,0,unknown,no
532,31,housemaid,married,primary,no,203.0,yes,no,unknown,6,may,0,unknown,no
533,42,services,single,secondary,no,518.0,yes,no,unknown,6,may,0,unknown,no
534,40,management,single,tertiary,no,3877.0,yes,no,unknown,6,may,0,unknown,no
535,52,administrative,married,secondary,no,1236.0,yes,no,unknown,6,may,0,unknown,no
536,45,blue-collar,divorced,secondary,no,756.0,yes,no,unknown,6,may,0,unknown,no
537,48,blue-collar,married,secondary,no,157.0,yes,no,unknown,6,may,0,unknown,no
538,45,blue-collar,married,primary,no,-66.0,yes,no,unknown,6,may,0,unknown,no
539,34,blue-collar,married,unknown,no,245.0,yes,no,unknown,6,may,0,unknown,no
540,34,blue-collar,married,primary,no,-144.0,yes,no,unknown,6,may,0,unknown,no
541,46,blue-collar,married,secondary,no,71.0,yes,no,unknown,6,may,0,unknown,no
542,49,services,divorced,secondary,no,505.0,yes,no,unknown,6,may,0,unknown,no
543,50,technician,married,primary,no,249.0,yes,no,unknown,6,may,0,unknown,no
544,34,administrative,single,secondary,no,0.0,yes,no,unknown,6,may,0,unknown,no
545,40,unemployed,single,secondary,no,11.0,yes,no,unknown,6,may,0,unknown,no
546,36,administrative,married,secondary,no,639.0,yes,no,unknown,6,may,0,unknown,no
547,59,blue-collar,divorced,unknown,no,124.0,yes,no,unknown,6,may,0,unknown,no
548,45,blue-collar,married,secondary,no,82.0,yes,no,unknown,6,may,0,unknown,no
549,36,self-employed,married,tertiary,no,107.0,yes,no,unknown,6,may,0,unknown,no
550,56,services,married,secondary,no,473.0,yes,no,unknown,6,may,0,unknown,no
551,42,services,divorced,secondary,no,372.0,yes,yes,unknown,6,may,0,unknown,no
552,30,administrative,married,secondary,no,46.0,yes,no,unknown,6,may,0,unknown,no
553,30,student,single,tertiary,no,34.0,yes,no,unknown,6,may,0,unknown,no
554,47,self-employed,married,unknown,no,935.0,yes,no,unknown,6,may,0,unknown,no
555,33,blue-collar,married,secondary,no,-10.0,yes,no,unknown,6,may,0,unknown,no
556,36,administrative,married,secondary,no,-106.0,yes,no,unknown,6,may,0,unknown,no
557,39,services,divorced,primary,no,471.0,yes,no,unknown,6,may,0,unknown,no
558,56,administrative,divorced,secondary,no,778.0,yes,no,unknown,6,may,0,unknown,no
559,39,blue-collar,divorced,unknown,no,170.0,yes,no,unknown,6,may,0,unknown,no
560,42,technician,married,secondary,no,315.0,yes,no,unknown,6,may,0,unknown,no
561,52,blue-collar,married,secondary,no,3165.0,no,no,unknown,6,may,0,unknown,no
562,36,administrative,divorced,secondary,no,131.0,yes,no,unknown,6,may,0,unknown,no
563,35,entrepreneur,married,secondary,yes,204.0,yes,no,unknown,6,may,0,unknown,no
564,47,technician,married,secondary,no,83.0,yes,no,unknown,6,may,0,unknown,no
565,59,services,divorced,secondary,no,0.0,yes,yes,unknown,6,may,0,unknown,no
566,57,blue-collar,married,primary,no,5431.0,yes,yes,unknown,6,may,0,unknown,no
567,38,management,married,unknown,no,1759.0,yes,no,unknown,6,may,0,unknown,no
568,46,unemployed,married,secondary,no,-125.0,yes,no,unknown,6,may,0,unknown,no
569,34,blue-collar,married,secondary,no,0.0,no,no,unknown,6,may,0,unknown,no
570,28,services,single,secondary,no,5090.0,yes,no,unknown,6,may,0,unknown,yes
571,38,technician,married,unknown,no,573.0,yes,no,unknown,6,may,0,unknown,no
572,56,blue-collar,married,secondary,no,1602.0,yes,no,unknown,6,may,0,unknown,no
573,41,blue-collar,single,primary,yes,-137.0,yes,yes,unknown,6,may,0,unknown,no
574,52,technician,married,unknown,no,0.0,no,no,unknown,6,may,0,unknown,no
